"term","name","namespace","n_sig","n_bg","gene_ratio","enrichment","pvalue","genes","padj"
"GO:0006354","DNA-templated transcription elongation","biological_process",14,51,0.0183246073298429,1.31685658556616,0.159218608990332,"Mycgr3G69227;Mycgr3G104368;Mycgr3G106853;Mycgr3G69782;Mycgr3G67912;Mycgr3G95018;Mycgr3G24629;Mycgr3G71341;Mycgr3G100306;Mycgr3G90353;Mycgr3G89011;Mycgr3G109102;Mycgr3G89963;Mycgr3G67576",0.966510699863198
"GO:0000142","cellular bud neck contractile ring","cellular_component",3,7,0.00392670157068063,2.05590875093493,0.162701973277802,"Mycgr3G34487;Mycgr3G46919;Mycgr3G10310",0.966510699863198
"GO:0003777","microtubule motor activity","molecular_function",3,7,0.00392670157068063,2.05590875093493,0.162701973277802,"Mycgr3G65848;Mycgr3G83356;Mycgr3G44596",0.966510699863198
"GO:0005092","GDP-dissociation inhibitor activity","molecular_function",3,7,0.00392670157068063,2.05590875093493,0.162701973277802,"Mycgr3G57734;Mycgr3G71450;Mycgr3G84295",0.966510699863198
"GO:0005687","U4 snRNP","cellular_component",3,7,0.00392670157068063,2.05590875093493,0.162701973277802,"Mycgr3G74038;Mycgr3G67218;Mycgr3G36580",0.966510699863198
"GO:0008169","","",3,7,0.00392670157068063,2.05590875093493,0.162701973277802,"Mycgr3G98820;Mycgr3G74360;Mycgr3G107930",0.966510699863198
"GO:0008187","","",3,7,0.00392670157068063,2.05590875093493,0.162701973277802,"Mycgr3G99211;Mycgr3G100024;Mycgr3G69454",0.966510699863198
"GO:0009147","","",3,7,0.00392670157068063,2.05590875093493,0.162701973277802,"Mycgr3G69768;Mycgr3G95071;Mycgr3G59391",0.966510699863198
"GO:0015616","DNA translocase activity","molecular_function",3,7,0.00392670157068063,2.05590875093493,0.162701973277802,"Mycgr3G58445;Mycgr3G10632;Mycgr3G49733",0.966510699863198
"GO:0016655","","",3,7,0.00392670157068063,2.05590875093493,0.162701973277802,"Mycgr3G99175;Mycgr3G73335;Mycgr3G75392",0.966510699863198
